id,name,metropolis,street,houseNumber,postalCode,city,state,country,stationCategory,owner,organisationalUnit,countryCode,latitude,longitude,timeZone
496,Berga (Elster),{},Bahnhofstr.,31,07980,Berga/Elster,Thüringen,DE,CATEGORY_6,DB S&S,RB Südost,DE,50.747189,12.158865,Europe/Berlin
4960,Pleinfeld,{},Bahnhofstr.,7,91785,Pleinfeld,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,49.1061083,10.9771657,Europe/Berlin
4963,Plessa,{},Bahnhofstr.,,04928,Plessa,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,51.470851,13.616847,Europe/Berlin
4965,Plettenberg,{},Bahnhofsplatz,1,58840,Plettenberg,Nordrhein-Westfalen,DE,CATEGORY_4,DB S&S,RB West,DE,51.23193,7.868913,Europe/Berlin
4967,Plochingen,{},Am Bahnhof,1,73207,Plochingen,Baden-Württemberg,DE,CATEGORY_2,DB S&S,RB Südwest,DE,48.71308,9.41081,Europe/Berlin
4968,Plön,{},Bahnhofstr.,14,24306,Plön,Schleswig-Holstein,DE,CATEGORY_6,DB S&S,RB Nord,DE,54.159479,10.422562,Europe/Berlin
4969,Plüderhausen,{},Bahnhofstr.,1,73655,Plüderhausen,Baden-Württemberg,DE,CATEGORY_4,DB S&S,RB Südwest,DE,48.796684,9.595853,Europe/Berlin
497,Berga-Kelbra,{},Bahnhofstr.,19,06536,Berga,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.4520614,11.0148132,Europe/Berlin
4970,Plüschow,{},Am Bahnhof,2,23936,Plüschow,Mecklenburg-Vorpommern,DE,CATEGORY_7,DB S&S,RB Ost,DE,53.837064,11.285845,Europe/Berlin
4972,Pockau-Lengefeld,{},Bahnhofstraße,,09509,Pockau-Lengefeld,Sachsen,DE,CATEGORY_6,DB Regio-Netze,Erzgebirgsbahn (EGB),DE,,,Europe/Berlin
4973,Pocking,{},Griesbacher Str.,,94060,Pocking,Bayern,DE,CATEGORY_6,DB Regio-Netze,Südostbayernbahn (SOB),DE,,,Europe/Berlin
4976,Poelchaustraße,{},Poelchaustr./Märkische Allee,,12681,Berlin,Berlin,DE,CATEGORY_5,DB S&S,RB Ost,DE,52.535593,13.535381,Europe/Berlin
4979,Poggenhagen,{},Bahnhofstr.,30,31535,Neustadt am Rübenberge,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,52.467307,9.453972,Europe/Berlin
498,Bergen (Oberbay),{},Bahnhofstr.,198,83346,Bergen ,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,47.82527,12.592846,Europe/Berlin
4980,Poikam,{},Bahnweg,,93077,Bad Abbach,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,48.931508,12.013836,Europe/Berlin
4981,Poing,{},Bahnhofstr.,20,85586,Poing,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,48.171329,11.809438,Europe/Berlin
4982,Pölchow,{},Bahnhofsweg,17b,18059,Pölchow,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,RB Ost,DE,54.011031,12.121127,Europe/Berlin
4984,Pölling,{},Bergstr.,33,92318,Neumarkt,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.288282,11.413685,Europe/Berlin
4986,Pommelsbrunn,{},Arzloher Straße,,91224,Pommelsbrunn,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.501463,11.513615,Europe/Berlin
4987,Pommern (Mosel),{},Bahnhofstraße,1,56829,Pommern ,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.169298,7.269836,Europe/Berlin
4988,Pommritz,{},Pommritz,22,02627,Hochkirch - Pommritz,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.159015,14.5747,Europe/Berlin
499,Bergen auf Rügen,{},Bahnhofstr.,34,18528,Bergen (Rügen),Mecklenburg-Vorpommern,DE,CATEGORY_3,DB S&S,RB Ost,DE,54.4205,13.417821,Europe/Berlin
4990,Ponitz,{},Am Bahnhof,1,04639,Ponitz,Thüringen,DE,CATEGORY_6,DB S&S,RB Südost,DE,50.857778,12.416664,Europe/Berlin
4991,Pönitz (b Leipzig),{},Am Bahnhof,1,04425,Taucha,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.408536,12.514432,Europe/Berlin
4992,Pönitz (Holst),{},Bahnhofstr.,2,23684,Scharbeutz,Schleswig-Holstein,DE,CATEGORY_6,DB S&S,RB Nord,DE,54.045654,10.671157,Europe/Berlin
4993,Poppenbüttel,{},Stormarnplatz,1,22393,Hamburg,Hamburg,DE,CATEGORY_5,DB S&S,RB Nord,DE,53.652183,10.094034,Europe/Berlin
4994,Poppenhausen,{},Bahnhofstr.,27,97490,Poppenhausen,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,50.100477,10.138786,Europe/Berlin
4995,Porschdorf (Kr Pirna),{},Am Bahnhof,58,01814,Porschdorf,Sachsen,DE,CATEGORY_7,DB S&S,RB Südost,DE,50.943184,14.138576,Europe/Berlin
4997,Porstendorf,{},Am Bahnhof,1,07778,Neuengönna,Thüringen,DE,CATEGORY_6,DB S&S,RB Südost,DE,50.976993,11.645489,Europe/Berlin
4998,Porta Westfalica,{},Platte Weide,2,32457,Porta Westfalica,Nordrhein-Westfalen,DE,CATEGORY_4,DB S&S,RB West,DE,52.243423,8.920253,Europe/Berlin
4999,Porz (Rhein),{},Bahnhofstr.,148,51143,Köln,Nordrhein-Westfalen,DE,CATEGORY_4,DB S&S,RB West,DE,50.882907,7.064724,Europe/Berlin
5,Abensberg,{},Bahnhofstr.,27,93326,Abensberg,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,48.819456,11.84662,Europe/Berlin
50,Albstadt-Lautlingen,{},Von Staufenberg Straße 57/,1,72459,Albstadt,Baden-Württemberg,DE,CATEGORY_6,DB S&S,RB Südwest,DE,48.213638,8.95462,Europe/Berlin
500,Bergenweiler,{},Am Bahnhöfle,7,89567,Sontheim an der Brenz,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,48.576297,10.272879,Europe/Berlin
5002,Porz-Wahn,{},Am Bahnhof,1,51147,Köln,Nordrhein-Westfalen,DE,CATEGORY_4,DB S&S,RB West,DE,50.858133,7.079266,Europe/Berlin
5004,Wülfrath-Aprath,{},Voisberger Weg,1,42489,Wülfrath,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,RB West,DE,51.267886,7.072023,Europe/Berlin
5005,Pösing,{},Bahnhofstr.,20,93483,Pösing,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.229146,12.5429,Europe/Berlin
5006,Possenhofen,{},Schloßberg,2,82343,Pöcking,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,47.96196,11.306475,Europe/Berlin
5007,Pößneck ob Bf,{},Bahnhofstr.,31,07381,Pößneck,Thüringen,DE,CATEGORY_6,DB S&S,RB Südost,DE,50.690293,11.588338,Europe/Berlin
5008,Pößneck unt Bf,{},Saalbahnstr.,4,07381,Pößneck,Thüringen,DE,CATEGORY_6,DB S&S,RB Südost,DE,50.700536,11.606872,Europe/Berlin
5009,Postbauer-Heng,{},Bahnhofstr.,13,92353,Postbauer-Heng,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,49.308921,11.358849,Europe/Berlin
5010,Potsdam Charlottenhof,{},Zeppelinstr.,146,14471,Potsdam,Brandenburg,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.3928,13.036496,Europe/Berlin
5011,Potsdam Pirschheide,{},Zum Bahnhof Pirschheide  ,,14471,Potsdam,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,52.372667,13.011243,Europe/Berlin
5012,Potsdam Hbf,{},Friedrich-Engels-Str.,99,14473,Potsdam,Brandenburg,DE,CATEGORY_2,DB S&S,RB Ost,DE,52.391509,13.0667031,Europe/Berlin
5013,Potsdam Medienstadt Babelsberg,{},Wetzlarer Str.,1,14482,Potsdam,Brandenburg,DE,CATEGORY_5,DB S&S,RB Ost,DE,52.382659,13.122284,Europe/Berlin
5014,Potsdam-Rehbrücke,{},Arthur-Scheunert-Allee,,14558,Nuthetal,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,52.358298,13.098232,Europe/Berlin
5015,Potsdam Park Sanssouci,{},Geschwister-Scholl-Str,,14471,Potsdam,Brandenburg,DE,CATEGORY_3,DB S&S,RB Ost,DE,52.394108,13.014512,Europe/Berlin
5016,Berlin Potsdamer Platz,{},Potsdamer Platz,,10785,Berlin,Berlin,DE,CATEGORY_2,DB S&S,RB Ost,DE,52.509379,13.375988,Europe/Berlin
5017,Praest,{},Sulenstr.,32,46446,Emmerich,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.821862,6.345534,Europe/Berlin
5018,Pratau,{},Bahnhofstr.,1,06888,Wittenberg,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.843256,12.635964,Europe/Berlin
5020,Preetz,{},Bahnhofstr.,26,24211,Preetz,Schleswig-Holstein,DE,CATEGORY_5,DB S&S,RB Nord,DE,54.233941,10.275752,Europe/Berlin
5021,Premnitz Nord,{},Bahnhofstr.,3,14727,Premnitz,Brandenburg,DE,CATEGORY_7,DB S&S,RB Ost,DE,52.535968,12.333494,Europe/Berlin
5022,Premnitz Zentrum,{},Heinrich-Heine-Str.,44,14727,Premnitz,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,52.529136,12.343138,Europe/Berlin
5023,Prenzlau,{},Stettiner Str.,52,17291,Prenzlau,Brandenburg,DE,CATEGORY_4,DB S&S,RB Ost,DE,53.321608,13.866532,Europe/Berlin
5025,Schwerin Mitte,{},v.-Thünen-Str.,2,19053,Schwerin,Mecklenburg-Vorpommern,DE,CATEGORY_5,DB S&S,RB Ost,DE,53.626911,11.405334,Europe/Berlin
5026,Prenzlauer Allee,{},Prenzlauer Allee,179,10409,Berlin,Berlin,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.544615,13.426412,Europe/Berlin
5027,Pressath,{},Bahnhofstr.,43,92690,Pressath,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.76407,11.939142,Europe/Berlin
5028,Pressig-Rothenkirchen,{},Bahnhofsplatz,4,96332,Pressig-Rothenkirchen,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,50.348838,11.310824,Europe/Berlin
5029,Pretzfeld,{},Bahnhofstr.,20,91362,Pretzfeld,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,49.757306,11.170051,Europe/Berlin
503,Bergfelde (b Berlin),{},Wilhelm -Straße,,16562,Hohen Neuendorf,Brandenburg,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.670303,13.320244,Europe/Berlin
5030,Pretzier (Altm),{},Am Bahnhof,1,29416,Pretzier (Altm),Sachsen-Anhalt,DE,CATEGORY_7,DB S&S,RB Südost,DE,52.836436,11.26454,Europe/Berlin
5032,Lünen Preußen,{},Preußenstr.,1,44532,Lünen (Horstmar),Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,RB West,DE,51.58815,7.539692,Europe/Berlin
5034,Priemerburg,{},L 14 Glasewitzer Chaussee,,18273,Güstrow,Mecklenburg-Vorpommern,DE,CATEGORY_5,DB S&S,RB Ost,DE,53.795979,12.223022,Europe/Berlin
5035,Prien am Chiemsee,{},Bahnhofplatz,2,83209,Prien am Chiemsee,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,47.855513,12.346615,Europe/Berlin
5036,Priesterweg,{},Priesterweg,,12157,Berlin,Berlin,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.459914,13.356281,Europe/Berlin
5037,Priestewitz,{},Meißener Str.,2,01561,Priestewitz,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.250602,13.50912,Europe/Berlin
5038,Priort,{},Str. am Bahnhof,1,14641,Wustermark,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,52.516367,12.971374,Europe/Berlin
5039,Prisdorf,{},Bahnhofstr.,1,24597,Prisdorf,Schleswig-Holstein,DE,CATEGORY_5,DB S&S,RB Nord,DE,53.675291,9.760216,Europe/Berlin
504,Berghausen,{},Unter der Hohen Fuhr,1,57319,Bad Berleburg,Nordrhein-Westfalen,DE,CATEGORY_7,DB S&S,RB West,DE,51.033036,8.35001,Europe/Berlin
5041,Prittitz,{},Am Bahnhof,1,06667,Prittitz,Sachsen-Anhalt,DE,CATEGORY_7,DB S&S,RB Südost,DE,51.15841,11.937331,Europe/Berlin
5042,Pritzerbe,{},Marzahner Chaussee,1,14798,Havelsee,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,52.499581,12.458652,Europe/Berlin
5043,Pritzier,{},Lübtheener Str.,2,19230,Pritzier,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,RB Ost,DE,53.364971,11.08356,Europe/Berlin
5044,Pritzwalk,{},Bahnhofstr.,1,16928,Pritzwalk,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,53.145759,12.184518,Europe/Berlin
5045,Probstzella,{},Bahnhofstr.,1,07330,Probstzella,Thüringen,DE,CATEGORY_5,DB S&S,RB Südost,DE,50.528231,11.383568,Europe/Berlin
5046,Prödel,{},Am Bahnhof,1,39264,Prödel,Sachsen-Anhalt,DE,CATEGORY_7,DB S&S,RB Südost,DE,52.03764,11.913342,Europe/Berlin
5047,Profen,{},Am Bahnhof,10,06729,Elsteraue,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.130458,12.210933,Europe/Berlin
5048,Prora,{},Mukraner Str.,1,18609,Binz,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,RB Ost,DE,54.444986,13.564057,Europe/Berlin
5049,Prora Ost,{},Am Bahnhof,,18609,Binz,Mecklenburg-Vorpommern,DE,CATEGORY_7,DB S&S,RB Ost,DE,54.43006,13.574515,Europe/Berlin
5050,Prösen,{},Hauptstr.,106,04932,Röderland,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,51.435058,13.488394,Europe/Berlin
5051,Prösen West,{},Hauptstraße,106,04932,Röderland,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,51.424961,13.470221,Europe/Berlin
5052,Prösen Ost,{},Großenhainer Str.,56a,04932,Röderland,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,51.425299,13.500532,Europe/Berlin
5054,Puchheim,{},Allingerstr.,11,82178,Puchheim,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,48.172179,11.353061,Europe/Berlin
5056,Pulheim,{},Mittelstr.,1,50259,Pulheim,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,RB West,DE,50.998043,6.797051,Europe/Berlin
5057,Pullach,{},Bahnhofstr.,10,82049,Pullach,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,48.05898,11.521848,Europe/Berlin
5058,Pulling (b Freising),{},Bahnstr.,,85354,Freising,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,48.36339,11.707084,Europe/Berlin
5059,Pulsnitz,{},Am Bahnhof,2,01896,Pulsnitz,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.188162,14.013795,Europe/Berlin
506,Berghausen (Pfalz),{},Germersheimerstr.,60,67354,Römerberg,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.295449,8.406173,Europe/Berlin
5060,Puschendorf,{},Milchweg,1,90617,Puschendorf,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.520762,10.828177,Europe/Berlin
5063,Puttgarden,{},Am Fährbahnhof,1,23769,Fehmarn,Schleswig-Holstein,DE,CATEGORY_6,DB S&S,RB Nord,DE,54.50037,11.226721,Europe/Berlin
5064,Putzkau,{},Am Viadukt,7,01877,Schmölln - Putzkau,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.103124,14.23577,Europe/Berlin
5065,Quadrath-Ichendorf,{},Frenserstr.,11,50127,Bergheim,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,50.9377767,6.6865325,Europe/Berlin
5066,Quakenbrück,{},Am Bahnhof,1,49610,Quakenbrück,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,52.673943,7.947819,Europe/Berlin
5068,Quedlinburg,{},Bahnhofsvorplatz,1,06484,Quedlinburg,Sachsen-Anhalt,DE,CATEGORY_5,DB S&S,RB Südost,DE,51.785268,11.153001,Europe/Berlin
507,Bergheim (Erft),{},Kölnerstr.,1,50126,Bergheim ,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,50.951706,6.646302,Europe/Berlin
5070,Quelle,{},Carl-Servering-Str.,200,33649,Bielefeld,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,52.000487,8.460768,Europe/Berlin
5071,Querfurt,{},Döcklitzer Tor,43,06268,Querfurt,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.386919,11.603697,Europe/Berlin
5073,Quierschied,{},Am Bahnhof,4,66287,Quierschied,Saarland,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.324855,7.059386,Europe/Berlin
5074,Quint,{},Koblenzer Straße,8,54293,Trier,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.825988,6.704697,Europe/Berlin
5080,Rackwitz (B Leipzig),{},Bahnhofstr.,2,04519,Rackwitz,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.440318,12.37513,Europe/Berlin
5081,Radbruch,{},Schäfer-Ast-Straße,,21449,Radbruch,Niedersachsen,DE,CATEGORY_6,DB S&S,RB Nord,DE,53.317873,10.289618,Europe/Berlin
5082,Raddusch,{},Radduscher Bahnhofstr.,12,03226,Vetschau/Spreewald,Brandenburg,DE,CATEGORY_6,DB S&S,RB Ost,DE,51.815858,14.032354,Europe/Berlin
5083,Radeberg,{},Am Bahnhof,1,01454,Radeberg,Sachsen,DE,CATEGORY_4,DB S&S,RB Südost,DE,51.111752,13.912539,Europe/Berlin
5084,Radebeul Ost,{},Sidonienstr.,1,01445,Radebeul,Sachsen,DE,CATEGORY_5,DB S&S,RB Südost,DE,51.098294,13.680163,Europe/Berlin
5085,Radebeul-Kötzschenbroda,{},Bahnhofstr.,10,01445,Radebeul,Sachsen,DE,CATEGORY_5,DB S&S,RB Südost,DE,51.107615,13.628693,Europe/Berlin
5086,Radebeul-Naundorf,{},Kötitzer Straße,104,01445,Radebeul,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.110336,13.599101,Europe/Berlin
5087,Radebeul-Weintraube,{},Richard-Wagner-Str.,5,01445,Radebeul,Sachsen,DE,CATEGORY_5,DB S&S,RB Südost,DE,51.1031245,13.6557484,Europe/Berlin
5088,Radebeul-Zitzschewig,{},Coswiger Str.,12,01445,Radebeul,Sachsen,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.1145117,13.60668,Europe/Berlin
5090,Wustrau-Radensleben,{},Bahnhofstr.,1,16818,Neuruppin,Brandenburg,DE,CATEGORY_7,DB S&S,RB Ost,DE,52.857264,12.897265,Europe/Berlin
5091,Radersdorf,{},Bahnhofstr.,2,86556,Kühbach,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,48.514419,11.162269,Europe/Berlin
5093,Radis,{},Bahnhofstr.,60,06773,Kemberg OT Radis,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.754704,12.504183,Europe/Berlin
5094,Radldorf (Niederbay),{},Bahnhofstr.,49,94368,Perkam,Bayern,DE,CATEGORY_5,DB S&S,RB Süd,DE,48.874666,12.44307,Europe/Berlin
5095,Radolfzell,{},Bahnhofsplatz,2,78315,Radolfzell ,Baden-Württemberg,DE,CATEGORY_3,DB S&S,RB Südwest,DE,47.735873,8.968984,Europe/Berlin
5098,Raguhn,{},Am Bahnhof,1,06779,Raguhn,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,51.708391,12.270894,Europe/Berlin
5099,Rahden,{},Eisenbahnstr.,3,32369,Rahden,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,52.432902,8.623836,Europe/Berlin
51,Aldekerk,{},Bahnhofstr.,48,47647,Kerken,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,RB West,DE,51.435759,6.412542,Europe/Berlin
5100,Rahnsdorf,{},Alter Fischerweg,,12589,Berlin,Berlin,DE,CATEGORY_5,DB S&S,RB Ost,DE,52.451536,13.690405,Europe/Berlin
5101,Rain,{},Bahnhofstr.,51,86641,Rain,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,48.696179,10.927514,Europe/Berlin
5102,Raindorf,{},Seckendorfer Str,3,90587,Veitsbronn,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.5042624,10.8459896,Europe/Berlin
5103,Raisdorf,{},Bahnhofstr.,19,24223,Schwentinental,Schleswig-Holstein,DE,CATEGORY_5,DB S&S,RB Nord,DE,54.280937,10.243694,Europe/Berlin
5104,Raisting,{},Bahnhofplatz,1,82399,Raisting,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,47.912076,11.114165,Europe/Berlin
5105,Raitersaich,{},Müncherlbacherstr.,1,90574,Roßtal,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,49.374898,10.843549,Europe/Berlin
5107,Rakow,{},Bahnhofstrasse,,18516,Süderholz,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,RB Ost,DE,54.048156,13.045942,Europe/Berlin
5108,Rambin (Rügen),{},Am Bahnhof,,18573,Rambin (Rügen),Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,RB Ost,DE,54.353429,13.207813,Europe/Berlin
5109,Ramerberg,{},Ro 43,42,83561,Ramerberg,Bayern,DE,CATEGORY_6,DB Regio-Netze,Südostbayernbahn (SOB),DE,,,Europe/Berlin
5110,Rammelsbach,{},Bahnhofstr.,2,66887,Rammelsbach,Rheinland-Pfalz,DE,CATEGORY_7,DB S&S,RB Mitte,DE,49.542131,7.444075,Europe/Berlin
5111,Rammingen,{},Bahnhofstr.,1,89192,Rammingen,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,48.512467,10.191084,Europe/Berlin
5112,Ramsbach Birkhof,{},Renchtalholzstraße,17,77728,Oppenau,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,48.488339,8.14567,Europe/Berlin
5113,Ramsbach Höfle,{},Höflestraße,3,77728,Oppenau,Baden-Württemberg,DE,CATEGORY_7,DB S&S,RB Südwest,DE,48.494864,8.139361,Europe/Berlin
5114,Ramsberg,{},Bahnberg,4,91785,Pleinfeld,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,49.111841,10.925378,Europe/Berlin
5115,Ramsenthal,{},Alte Bahnhofstr.,,95463, Bindlach,Bayern,DE,CATEGORY_6,DB S&S,RB Süd,DE,50.007928,11.593334,Europe/Berlin
5116,Ramstein,{},Bahnhofstr.,2,66877,Ramstein,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,49.448755,7.556715,Europe/Berlin
5118,Rangsdorf,{},Am Bahnhof,1,15834,Rangsdorf,Brandenburg,DE,CATEGORY_5,DB S&S,RB Ost,DE,52.293948,13.43089,Europe/Berlin
512,Bergisch Gladbach,{},Johann Wilhelm Lindlarstr.,11,51465,Bergisch Gladbach,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,RB West,DE,50.991461,7.124553,Europe/Berlin
5121,Ranstadt,{},Bahnhofstr.,13,63691,Ranstadt,Hessen,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.35673,8.983134,Europe/Berlin
5122,Raoul-Wallenberg-Straße,{},Märkische Allee,230,12681,Berlin,Berlin,DE,CATEGORY_5,DB S&S,RB Ost,DE,52.550681,13.54746,Europe/Berlin
5124,Raschau (b Schwarzenberg),{},Bahnhofstraße,,08352,Raschau-Markersbach,Sachsen,DE,CATEGORY_6,DB Regio-Netze,Erzgebirgsbahn (EGB),DE,,,Europe/Berlin
5125,Rastatt,{},Bahnhofstr.,56,76437,Rastatt,Baden-Württemberg,DE,CATEGORY_3,DB S&S,RB Südwest,DE,48.860483,8.215623,Europe/Berlin
5126,Rastede,{},Ladestr.,11,26180,Rastede,Niedersachsen,DE,CATEGORY_5,DB S&S,RB Nord,DE,53.2446,8.191011,Europe/Berlin
5127,Rastow,{},Bahnhofstr.,22,19077,Rastow,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,RB Ost,DE,53.458156,11.430859,Europe/Berlin
5129,Rathaus Steglitz,{},Berlinickestraße,16,12165,Berlin,Berlin,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.455833,13.322948,Europe/Berlin
5131,Rathenow,{},Dunkerplatz,21,14712,Rathenow,Brandenburg,DE,CATEGORY_4,DB S&S,RB Ost,DE,52.59964,12.35484,Europe/Berlin
5134,Rathmannsdorf (Kr Pirna),{},Hohnsteiner Str.,13,01814,Rathmannsdorf,Sachsen,DE,CATEGORY_7,DB S&S,RB Südost,DE,50.927042,14.130838,Europe/Berlin
5136,Ratingen Ost,{},Am Ostbahnhof,1,40878,Ratingen,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,RB West,DE,51.295185,6.863562,Europe/Berlin
5137,Urmersbach,{},Im Acker,1,56761,Urmersbach,Rheinland-Pfalz,DE,CATEGORY_7,DB S&S,RB Mitte,DE,50.255912,7.13185,Europe/Berlin
5139,Ratzeburg,{},Bahnhofstr.,1,23909,Ratzeburg,Schleswig-Holstein,DE,CATEGORY_5,DB S&S,RB Nord,DE,53.698215,10.740633,Europe/Berlin
5140,Rätzlingen,{},Bahnhofstr.,50,39359,Oebisfelde-Weferlingen,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,RB Südost,DE,52.409035,11.123409,Europe/Berlin
5142,Raubling,{},Bahnhofstr.,4,83064,Raubling,Bayern,DE,CATEGORY_4,DB S&S,RB Süd,DE,47.788506,12.110149,Europe/Berlin
5144,Rauenstein (Thür),{},Bahnhofstr.,53,96528,Rauenstein (Thür),Thüringen,DE,CATEGORY_7,DB S&S,RB Südost,DE,50.412253,11.047486,Europe/Berlin
5145,Raumland-Markhausen,{},Industriestraße,3,57319,Bad Berleburg,Nordrhein-Westfalen,DE,CATEGORY_7,DB S&S,RB West,DE,51.033954,8.368242,Europe/Berlin
5146,Raun,{},Bahnhofsweg,22,08648,Bad Brambach,Sachsen,DE,CATEGORY_7,DB S&S,RB Südost,DE,50.2598786,12.2932452,Europe/Berlin
5147,Raunheim,{},Bahnhofstr.,77,65479,Raunheim,Hessen,DE,CATEGORY_4,DB S&S,RB Mitte,DE,50.009688,8.454498,Europe/Berlin
515,Bergsdorf,{},Bahnhofstraße,68,16792,Zehdenick,Brandenburg,DE,CATEGORY_7,DB S&S,RB Ost,DE,52.936565,13.260794,Europe/Berlin
5150,Ravensburg,{},Bahnhofplatz,5,88214,Ravensburg,Baden-Württemberg,DE,CATEGORY_4,DB S&S,RB Südwest,DE,47.784481,9.6061,Europe/Berlin
5151,Rebdorf-Hofmühle,{},An der Hofmühle,1,85072,Eichstätt,Bayern,DE,CATEGORY_7,DB S&S,RB Süd,DE,48.892215,11.169457,Europe/Berlin
5153,Rech,{},Am Herrenberg,1,53506,Rech,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,RB Mitte,DE,50.515427,7.036514,Europe/Berlin
