id,name,availableTransports,transportAssociations,countryCode,state,timeZone,latitude,longitude
6804,Winnweiler,['REGIONAL_TRAIN'],['VRN'],DE,RP,Europe/Berlin,49.570548,7.855955
6805,Winsen(Luhe),"['REGIONAL_TRAIN', 'BUS']","['IAM', 'HVV']",DE,NI,Europe/Berlin,53.353839,10.207691
6806,Winterbach(b Schorndorf),['CITY_TRAIN'],['VVS'],DE,BW,Europe/Berlin,48.798432,9.480994
6807,Winterberg(Westf),"['REGIONAL_TRAIN', 'BUS']",['WT'],DE,NW,Europe/Berlin,51.198585,8.532408
6808,Winterhausen,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,49.7083751,10.0118816
6809,Wintermoor,['REGIONAL_TRAIN'],"['IAM', 'HVV']",DE,NI,Europe/Berlin,53.186138,9.828536
681,Blaibach(Oberpf),"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,49.164028,12.807925
6812,Wipperdorf,['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,51.452958,10.661064
6815,Wippra,['REGIONAL_TRAIN'],['NASA'],DE,ST,Europe/Berlin,51.5766161,11.2815964
6816,Wirges,"['REGIONAL_TRAIN', 'BUS']",['VRM'],DE,RP,Europe/Berlin,50.468396,7.78521
6817,Wirtheim,"['REGIONAL_TRAIN', 'BUS']",['RMV'],DE,HE,Europe/Berlin,50.225784,9.258929
6818,Wismar,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.896837,11.469433
6819,Wissen(Sieg),"['REGIONAL_TRAIN', 'BUS']","['VRM', 'VRS', 'WT']",DE,RP,Europe/Berlin,50.782871,7.739814
682,Blaichach(Allgäu),"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,47.543741,10.258796
6820,Wissingen,"['REGIONAL_TRAIN', 'BUS']","['IAM', 'WT']",DE,NI,Europe/Berlin,52.258211,8.205047
6821,Wittbräucke,['REGIONAL_TRAIN'],"['VRR', 'WT']",DE,NW,Europe/Berlin,51.420173,7.44591
6822,Witten Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['VRR', 'WT']",DE,NW,Europe/Berlin,51.435544,7.329442
6823,Witten-Annen Nord,['CITY_TRAIN'],"['VRR', 'WT']",DE,NW,Europe/Berlin,51.44784,7.375337
6824,Berlin-Wittenau (Wilhelmsruher Damm),['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.597044,13.334446
6825,Wittenberge,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']","['NASA', 'VBB']",DE,BB,Europe/Berlin,53.003115,11.762871
6827,Wittenhagen,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,54.184004,13.05605
6828,Alfter-Witterschlick,['CITY_TRAIN'],['VRS'],DE,NW,Europe/Berlin,50.689698,7.026083
6829,Wittgensdorf Mitte,"['REGIONAL_TRAIN', 'BUS']",['VMS'],DE,SN,Europe/Berlin,50.874386,12.869759
683,Blankenberg(Meckl),"['REGIONAL_TRAIN', 'BUS']",[],DE,MV,Europe/Berlin,53.772305,11.71529
6830,Wittgensdorf ob Bf,"['REGIONAL_TRAIN', 'BUS']",['VMS'],DE,SN,Europe/Berlin,50.882771,12.841365
6832,Wittighausen,['REGIONAL_TRAIN'],['VRN'],DE,BW,Europe/Berlin,49.618406,9.846243
6833,Wittingen,['REGIONAL_TRAIN'],"['IAM', 'NASA', 'VRB']",DE,NI,Europe/Berlin,52.727291,10.723174
6834,Wittlich Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS']",['VRT'],DE,RP,Europe/Berlin,49.973121,6.943557
6836,Wittmund,"['REGIONAL_TRAIN', 'BUS']",['IAM'],DE,NI,Europe/Berlin,53.579868,7.788826
6837,Wittstock(Dosse),['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,53.160621,12.478911
6838,Witzenhausen Nord,['REGIONAL_TRAIN'],"['VSN', 'IAM', 'NVV']",DE,HE,Europe/Berlin,51.351556,9.863079
6839,Brigachtal Kirchdorf,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['MOVE'],DE,BW,Europe/Berlin,48.014343,8.467807
684,Blankenberg(Sieg),['CITY_TRAIN'],['VRS'],DE,NW,Europe/Berlin,50.768476,7.348499
6840,Berlin Messe Nord/ICC (Witzleben),['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.507525,13.283445
6841,Witzschdorf,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.775236,13.088523
6842,Witzwort,"['REGIONAL_TRAIN', 'BUS']",['SH'],DE,SH,Europe/Berlin,54.386097,8.998558
6843,Darmstadt-Wixhausen,['CITY_TRAIN'],['RMV'],DE,HE,Europe/Berlin,49.9308662,8.64805073
6844,Woffleben,['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,51.5559675,10.7213949
6845,Wohltorf,['CITY_TRAIN'],"['SH', 'HVV']",DE,SH,Europe/Berlin,53.520589,10.278184
6846,Halle Wohnstadt Nord,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.517146,11.96481
6847,Wolfach,['REGIONAL_TRAIN'],['TGO'],DE,BW,Europe/Berlin,48.293665,8.221849
6848,Wolfegg,['REGIONAL_TRAIN'],['BODO'],DE,BW,Europe/Berlin,47.824264,9.808665
6849,Wolfen(Bitterfeld),"['REGIONAL_TRAIN', 'CITY_TRAIN']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.661159,12.279563
6850,Wolfenbüttel,['REGIONAL_TRAIN'],"['IAM', 'VRB']",DE,NI,Europe/Berlin,52.159126,10.532306
6851,Wolferode,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['NASA'],DE,ST,Europe/Berlin,51.512244,11.508752
6853,Felsberg-Wolfershausen,['REGIONAL_TRAIN'],['NVV'],DE,HE,Europe/Berlin,51.186552,9.45006
6854,Wölfershausen,"['REGIONAL_TRAIN', 'BUS']",[],DE,TH,Europe/Berlin,50.491507,10.436588
6855,Wölfersheim-Södel,['REGIONAL_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.397335,8.81622
6856,Wolfgang(Kr Hanau),"['REGIONAL_TRAIN', 'BUS']",['RMV'],DE,HE,Europe/Berlin,50.123107,8.957469
6857,Wolfhagen,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['NVV'],DE,HE,Europe/Berlin,51.331471,9.178943
6858,Wolfratshausen,"['BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,47.914424,11.427201
6859,Wolfsburg Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN']","['IAM', 'VRB', 'MAR']",DE,NI,Europe/Berlin,52.429498,10.787784
686,Blankenburg(Harz),"['REGIONAL_TRAIN', 'BUS']",['NASA'],DE,ST,Europe/Berlin,51.795824,10.961184
6862,Wolfsmünster,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,50.094508,9.734893
6863,Brigachtal Klengen,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['MOVE'],DE,BW,Europe/Berlin,48.007366,8.465779
6864,Wolfstein,"['REGIONAL_TRAIN', 'BUS']",['VRN'],DE,RP,Europe/Berlin,49.58428,7.610287
6867,Steinach(Thür)Süd,['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,50.423051,11.166781
6869,Wolkenstein,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.652743,13.064965
687,Hamburg-Blankenese,['CITY_TRAIN'],"['IAM', 'SH', 'HVV']",DE,HH,Europe/Berlin,53.564364,9.814607
6870,Wolkramshausen,"['REGIONAL_TRAIN', 'BUS']",[],DE,TH,Europe/Berlin,51.440021,10.745663
6871,Berlin Wollankstraße,['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.565482,13.391791
6873,Wolmirstedt,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['NASA', 'MAR']",DE,ST,Europe/Berlin,52.250359,11.635619
6874,Rohrbach(Ilm),['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,48.6065535,11.5733457
6876,Wolterdingen(Han),['REGIONAL_TRAIN'],"['IAM', 'HVV']",DE,NI,Europe/Berlin,53.0269419,9.84527349
6877,Woltersdorf/Nuthe-Urstromtal,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.117362,13.195281
6879,Woltwiesche,['REGIONAL_TRAIN'],"['IAM', 'VRB']",DE,NI,Europe/Berlin,52.200754,10.278999
688,Blankenfelde (S),['CITY_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.3380121,13.4156182
688,Blankenfelde(Teltow-Fläming),['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.337213,13.415982
6887,Worms Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']","['RNN', 'VRN']",DE,RP,Europe/Berlin,49.63494,8.356448
6888,Wörnitzstein,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,48.731977,10.714478
6889,Wörrstadt,['REGIONAL_TRAIN'],['RNN'],DE,RP,Europe/Berlin,49.846251,8.114712
689,Blankenheim(Sangerhausen),"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['NASA'],DE,ST,Europe/Berlin,51.502781,11.426004
6890,Wörsdorf,['REGIONAL_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.244752,8.249323
6891,Wörth(Isar),"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,48.624182,12.332925
6892,Wörth(Main),"['REGIONAL_TRAIN', 'BUS']","['VAB', 'RMV']",DE,BY,Europe/Berlin,49.793465,9.15696
6893,Wörth(Rhein),"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['VRN', 'KVV']",DE,RP,Europe/Berlin,49.045678,8.273146
6895,Wremen,"['REGIONAL_TRAIN', 'BUS']","['VBN', 'IAM']",DE,NI,Europe/Berlin,53.646987,8.521275
6896,Wriezen,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.715433,14.140239
6897,Wrist,"['REGIONAL_TRAIN', 'BUS']","['SH', 'HVV']",DE,SH,Europe/Berlin,53.932382,9.748128
6899,Berlin-Wuhlheide,['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.46903,13.553202
690,Blankenheim(Wald),['BUS'],['VRS'],DE,NW,Europe/Berlin,50.441871,6.593504
6901,Wulfen(Anh),"['REGIONAL_TRAIN', 'BUS']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.818681,11.922141
6902,Wulfen(Westf),['REGIONAL_TRAIN'],"['VRR', 'WT']",DE,NW,Europe/Berlin,51.719189,7.011578
6904,Wulften,['REGIONAL_TRAIN'],"['VSN', 'IAM']",DE,NI,Europe/Berlin,51.659403,10.176026
6906,Wülknitz,['REGIONAL_TRAIN'],['VVO'],DE,SN,Europe/Berlin,51.369021,13.389256
6908,Wünschendorf,"['REGIONAL_TRAIN', 'BUS']",[],DE,TH,Europe/Berlin,50.797633,12.097672
6909,Wünschendorf Nord,"['REGIONAL_TRAIN', 'BUS']",[],DE,TH,Europe/Berlin,50.817438,12.077948
6910,Wünsdorf-Waldstadt,"['REGIONAL_TRAIN', 'BUS']",['VBB'],DE,BB,Europe/Berlin,52.165559,13.468145
6912,Wunsiedel-Holenbrunn,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,50.051113,12.033928
6913,Wunstorf,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['IAM', 'GVH']",DE,NI,Europe/Berlin,52.422225,9.450976
6914,Wuppertal Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.254363,7.149543
6915,Wuppertal-Zoologischer Garten,"['BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.243469,7.10702
6916,Wuppertal-Barmen,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.266972,7.195159
6918,Biberach(Riß) Süd,['REGIONAL_TRAIN'],['DING'],DE,BW,Europe/Berlin,48.087018,9.803236
6919,Donaueschingen Aufen,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['MOVE'],DE,BW,Europe/Berlin,47.963356,8.47562
692,Blankenloch,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['KVV'],DE,BW,Europe/Berlin,49.066528,8.464729
6923,Wuppertal-Langerfeld,"['BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.277866,7.242298
6927,Donaueschingen Grüningen,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['MOVE'],DE,BW,Europe/Berlin,47.983052,8.471824
6928,Wuppertal-Oberbarmen,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.273839,7.221483
693,Blankensee(Meckl),['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.408174,13.262907
6932,Wuppertal-Ronsdorf,"['BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.226476,7.2156
6934,Wuppertal-Sonnborn,"['BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.240584,7.096575
6935,Wuppertal-Steinbeck,"['BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.250679,7.14063
6936,Wuppertal-Unterbarmen,"['BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.258929,7.171212
6937,Wuppertal-Vohwinkel,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['VRS', 'VRR']",DE,NW,Europe/Berlin,51.234259,7.071597
6939,Würgendorf,['REGIONAL_TRAIN'],['WT'],DE,NW,Europe/Berlin,50.760013,8.141766
694,Blankenstein(Saale),"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.4011392,11.6980603
6940,Würgendorf (Ort),['REGIONAL_TRAIN'],['WT'],DE,NW,Europe/Berlin,50.756916,8.126875
6941,Wurlitz,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,50.253194,11.99001
6943,Würzbach(Saar),['REGIONAL_TRAIN'],['SAARVV'],DE,SL,Europe/Berlin,49.244182,7.193441
6944,Wurzbach(Thür),"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.466172,11.543131
6945,Würzburg Hbf,"['INTERCITY_TRAIN', 'REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN', 'INTER_REGIONAL_TRAIN']",['VRN'],DE,BY,Europe/Berlin,49.801796,9.93578
6946,Würzburg Süd,"['REGIONAL_TRAIN', 'BUS']",['VRN'],DE,BY,Europe/Berlin,49.788193,9.943503
6947,Würzburg-Heidingsfeld Ost,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,49.761133,9.9532623
6949,Würzburg-Zell,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,49.804938,9.884593
695,Blaubeuren,['REGIONAL_TRAIN'],['DING'],DE,BW,Europe/Berlin,48.403815,9.791979
6950,Wurzen,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['NASA', 'MDV']",DE,SN,Europe/Berlin,51.364418,12.738972
6951,Bennewitz,"['BUS', 'CITY_TRAIN']","['NASA', 'MDV']",DE,SN,Europe/Berlin,51.355926,12.70843
6952,Wüstenbrand,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.805483,12.756417
6954,Wüstenfelde,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,54.230272,13.13961
6955,Wüstenselbitz,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,50.218424,11.709552
6957,Wustermark,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.551851,12.939728
6958,Elstal,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.54749,13.000114
6960,Wusterwitz,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.385112,12.37425
6961,Schwerin-Wüstmark,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.584045,11.399627
6962,Wustweiler,['REGIONAL_TRAIN'],['SAARVV'],DE,SL,Europe/Berlin,49.398897,7.034824
6963,Wutha,['REGIONAL_TRAIN'],['VMT'],DE,TH,Europe/Berlin,50.957099,10.396598
6965,Wyhlen,['REGIONAL_TRAIN'],['RVL'],DE,BW,Europe/Berlin,47.546328,7.690918
6966,Xanten,"['REGIONAL_TRAIN', 'BUS']",['VRR'],DE,NW,Europe/Berlin,51.65967,6.445287
6967,Berlin Yorckstr.(S2),['CITY_TRAIN'],['VBB'],DE,BE,Europe/Berlin,52.49117,13.372128
6968,Zabeltitz,"['REGIONAL_TRAIN', 'BUS']",['VVO'],DE,SN,Europe/Berlin,51.3489358,13.5156941
697,Blaufelden,"['REGIONAL_TRAIN', 'BUS']",['KVSHA'],DE,BW,Europe/Berlin,49.296236,9.96768
6970,Zachun,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.502653,11.324498
6971,Zahna,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.919969,12.781211
6974,Zapfendorf,['REGIONAL_TRAIN'],['VGN'],DE,BY,Europe/Berlin,50.018291,10.929894
6976,Zarrendorf,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,54.240747,13.08003
6979,Zeesen,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.264863,13.635143
698,Blaustein,['REGIONAL_TRAIN'],['DING'],DE,BW,Europe/Berlin,48.414596,9.919326
6980,Zehdenick(Mark),['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.979387,13.317482
6981,Zehdenick-Neuhof,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,53.0057,13.345779
6983,Zeil,['REGIONAL_TRAIN'],['VGN'],DE,BY,Europe/Berlin,50.005142,10.598519
6985,Zeithain,['REGIONAL_TRAIN'],['VVO'],DE,SN,Europe/Berlin,51.330206,13.344552
6987,Zeitz,"['REGIONAL_TRAIN', 'BUS']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.056452,12.131488
6988,Zell(Wiesental),['REGIONAL_TRAIN'],['RVL'],DE,BW,Europe/Berlin,47.705626,7.849149
6989,Bad König Zell,"['REGIONAL_TRAIN', 'BUS']","['VRN', 'RMV']",DE,HE,Europe/Berlin,49.720326,8.994116
699,Blechhammer(Thür),['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,50.396834,11.203156
6990,Zell-Romrod,['REGIONAL_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.727164,9.199797
6992,Zella-Mehlis,"['REGIONAL_TRAIN', 'BUS']",[],DE,TH,Europe/Berlin,50.646721,10.674124
6993,Zella-Mehlis West,['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,50.658552,10.649535
6994,Zellendorf,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,51.89431,13.066853
6995,Mainhausen Zellhausen,['REGIONAL_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.016157,8.969946
6997,Zennern,"['REGIONAL_TRAIN', 'BUS']","['RMV', 'NVV']",DE,HE,Europe/Berlin,51.111983,9.317729
6998,Zepernick(Bernau),['CITY_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.659449,13.533642
6999,Zeppelinheim,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['RMV'],DE,HE,Europe/Berlin,50.036516,8.605153
7,Achim,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']","['VBN', 'IAM']",DE,NI,Europe/Berlin,53.01599,9.030447
700,Bleibach,['CITY_TRAIN'],['RVF'],DE,BW,Europe/Berlin,48.124091,8.004777
7002,Zerbst/Anhalt,['REGIONAL_TRAIN'],"['NASA', 'MDV']",DE,ST,Europe/Berlin,51.953821,12.088931
7005,Zernsdorf,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.299404,13.693338
7006,Zerrenthin,['REGIONAL_TRAIN'],[],DE,MV,Europe/Berlin,53.49939,14.097895
7009,Zeulenroda unt Bf,"['REGIONAL_TRAIN', 'BUS']",[],DE,TH,Europe/Berlin,50.659376,12.011351
701,Bleichenbach(Oberh),['REGIONAL_TRAIN'],['RMV'],DE,HE,Europe/Berlin,50.320334,9.051582
7010,Zeuthen,['CITY_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.348936,13.627173
7011,Zeutsch,"['REGIONAL_TRAIN', 'BUS']",['VMT'],DE,TH,Europe/Berlin,50.754927,11.508263
7016,Zielitz,"['BUS', 'CITY_TRAIN']","['NASA', 'MAR']",DE,ST,Europe/Berlin,52.296293,11.680214
7018,Zierenberg,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['NVV'],DE,HE,Europe/Berlin,51.365117,9.304813
702,Bleicherode Ost,['REGIONAL_TRAIN'],[],DE,TH,Europe/Berlin,51.453175,10.608882
7021,Zieverich,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['VRS'],DE,NW,Europe/Berlin,50.949276,6.62574
7022,Zillendorf,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,49.345477,12.67324
7023,Ziltendorf,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.199513,14.616335
7024,Zimmern(Main-Tauber),['REGIONAL_TRAIN'],['VRN'],DE,BW,Europe/Berlin,49.595355,9.79051
7025,Zimmern(b Seckach),"['REGIONAL_TRAIN', 'CITY_TRAIN']","['HNV', 'VRN']",DE,BW,Europe/Berlin,49.430411,9.371975
7026,Zimmersrode,['REGIONAL_TRAIN'],"['RMV', 'NVV']",DE,HE,Europe/Berlin,51.008144,9.225195
7027,Erlangen Paul-Gossen-Straße,['CITY_TRAIN'],['VGN'],DE,BY,Europe/Berlin,49.579293,10.99939
7028,Donaueschingen Mitte/Siedlung,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['MOVE'],DE,BW,Europe/Berlin,47.952541,8.488955
7030,Zirndorf,"['REGIONAL_TRAIN', 'BUS']",['VGN'],DE,BY,Europe/Berlin,49.443891,10.958468
7032,Zittau,"['REGIONAL_TRAIN', 'BUS']",['ZVON'],DE,SN,Europe/Berlin,50.904461,14.805774
7036,Zöberitz,['REGIONAL_TRAIN'],"['NASA', 'MDV']",DE,ST,Europe/Berlin,51.50461,12.033458
7037,Zoblitz,['REGIONAL_TRAIN'],['ZVON'],DE,SN,Europe/Berlin,51.123578,14.750741
7040,Zollhaus-Petersthal,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,47.665825,10.418038
7042,Halle Zoo,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.503651,11.970346
7045,Zorneding,"['BUS', 'CITY_TRAIN']",['MVV'],DE,BY,Europe/Berlin,48.089601,11.832456
7046,Zörnigall,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.882935,12.731558
7048,Zossen,"['REGIONAL_TRAIN', 'BUS']",['VBB'],DE,BB,Europe/Berlin,52.218923,13.438571
7049,Zotzenbach,"['REGIONAL_TRAIN', 'BUS']",['VRN'],DE,HE,Europe/Berlin,49.609367,8.75322
7051,Zschaitz,['REGIONAL_TRAIN'],"['NASA', 'VMS', 'MDV']",DE,SN,Europe/Berlin,51.1687454,13.1566805
7053,Zscherben,"['BUS', 'CITY_TRAIN']","['NASA', 'MDV']",DE,ST,Europe/Berlin,51.467695,11.865125
7054,Halle Zscherbener Straße,['CITY_TRAIN'],"['NASA', 'MDV']",DE,ST,Europe/Berlin,51.473314,11.921056
7055,Zschopau,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.743242,13.065988
7056,Zschortau,['CITY_TRAIN'],"['NASA', 'MDV']",DE,SN,Europe/Berlin,51.483688,12.3613358
7058,Euskirchen Zuckerfabrik,['BUS'],['VRS'],DE,NW,Europe/Berlin,50.6571334,6.81324005
7062,Zusenhofen,['REGIONAL_TRAIN'],['TGO'],DE,BW,Europe/Berlin,48.544728,8.018466
7063,Züssow,"['REGIONAL_TRAIN', 'BUS', 'HIGH_SPEED_TRAIN']",[],DE,MV,Europe/Berlin,53.973879,13.548191
7064,Züttlingen,['REGIONAL_TRAIN'],"['HNV', 'VRN']",DE,BW,Europe/Berlin,49.291657,9.329117
7065,Zuzenhausen,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['VRN'],DE,BW,Europe/Berlin,49.297394,8.821439
7066,Zweibrücken Hbf,['REGIONAL_TRAIN'],"['VRN', 'SAARVV']",DE,RP,Europe/Berlin,49.246805,7.356643
7068,Zwickau(Sachs)Hbf,"['REGIONAL_TRAIN', 'BUS', 'CITY_TRAIN']",['VMS'],DE,SN,Europe/Berlin,50.714668,12.474716
707,Blieskastel-Lautzkirchen,['REGIONAL_TRAIN'],['SAARVV'],DE,SL,Europe/Berlin,49.249192,7.258191
7070,Zwickau-Pölbitz,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.737212,12.479662
7071,Zwickau-Schedewitz,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.701851,12.495009
7072,Zwiesel(Bay),"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,49.020941,13.22638
7073,Zwieselau,['REGIONAL_TRAIN'],[],DE,BY,Europe/Berlin,49.00676,13.276937
7074,Zwingenberg(Baden),"['BUS', 'CITY_TRAIN']",['VRN'],DE,BW,Europe/Berlin,49.416029,9.04283
7075,Zwingenberg(Bergstr),['REGIONAL_TRAIN'],['VRN'],DE,HE,Europe/Berlin,49.725902,8.609119
7076,Zwönitz,"['REGIONAL_TRAIN', 'BUS']",['VMS'],DE,SN,Europe/Berlin,50.632232,12.797899
7077,Zwota,['REGIONAL_TRAIN'],[],DE,SN,Europe/Berlin,50.352621,12.427735
7078,Zwota-Zechenbach,['REGIONAL_TRAIN'],[],DE,SN,Europe/Berlin,50.351134,12.399987
7079,Zwotental,['REGIONAL_TRAIN'],[],DE,SN,Europe/Berlin,50.36207,12.363835
708,Blindheim,"['REGIONAL_TRAIN', 'BUS']",[],DE,BY,Europe/Berlin,48.645095,10.617933
7081,Donaueschingen Allmendshofen,['REGIONAL_TRAIN'],['MOVE'],DE,BW,Europe/Berlin,47.940577,8.501819
7083,Weidenthal,"['REGIONAL_TRAIN', 'CITY_TRAIN']",['VRN'],DE,RP,Europe/Berlin,49.417494,7.994912
709,Blönsdorf,"['REGIONAL_TRAIN', 'CITY_TRAIN']","['NASA', 'VBB']",DE,BB,Europe/Berlin,51.95541,12.895568
71,Alt Rosenthal,['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.550403,14.278627
710,Blumberg(b Berlin),['REGIONAL_TRAIN'],['VBB'],DE,BB,Europe/Berlin,52.605234,13.611772
711,Blumenau,['REGIONAL_TRAIN'],['VMS'],DE,SN,Europe/Berlin,50.671241,13.291014
