id,description,operatorname,state,stateExplanation,type
5797,zu Gleis 2/4,DB Station&Service,ACTIVE,available,ELEVATOR
5797,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5802,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
5816,zu Gleis 1,DB Station&Service,INACTIVE,under construction,ELEVATOR
5816,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
5822,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5822,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5822,Ausgang Landgrabenweg,DB Station&Service,ACTIVE,available,ELEVATOR
5823,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
5823,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
5840,von UG zu EG,DB Station&Service,ACTIVE,available,ESCALATOR
5840,Fahrtreppe aufwärts,DB Station&Service,ACTIVE,available,ESCALATOR
5840,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5840,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5842,zur Überführung,DB Station&Service,ACTIVE,available,ELEVATOR
5842,zu Gleis 3/4/54/55,DB Station&Service,ACTIVE,available,ELEVATOR
5842,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
5844,,DB Station&Service,ACTIVE,available,ELEVATOR
5844,,DB Station&Service,ACTIVE,available,ELEVATOR
5865,Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
5865,Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5865,Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5870,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5870,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5875,Aufzug zu Gleis 2/3 (Gemeinde),Bad Sobernheim,ACTIVE,available,ELEVATOR
5875,zu Gleis 1,Bad Sobernheim,ACTIVE,available,ELEVATOR
5876,zu Gleis 1,Stadt Soest,ACTIVE,available,ELEVATOR
5876,Gleis 2/4,DB Station&Service,ACTIVE,available,ELEVATOR
5882,zu Gleis 9/10,DB Station&Service,ACTIVE,available,ELEVATOR
5882,zu Gleis 3/8,DB Station&Service,ACTIVE,available,ELEVATOR
5892,zu Gleis 2/5,DB Station&Service,ACTIVE,available,ELEVATOR
5892,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5892,zu Gleis 7,DB Station&Service,ACTIVE,available,ELEVATOR
5895,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5898,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5898,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5904,Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
5904,Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5913,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5913,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
592,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
5923,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5923,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5924,zu Gleis 1/2,DB Station&Service,INACTIVE,not available,ELEVATOR
5933,zu Bstg Gl 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
5933,Vorplatz zum Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
5934,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
5936,zum Gleis,DB Station&Service,ACTIVE,available,ELEVATOR
5936,zum Gleis,DB Station&Service,ACTIVE,available,ELEVATOR
5942,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5942,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
595,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
595,von EG zu Brücke,DB Station&Service,ACTIVE,available,ELEVATOR
5950,Personentunnel Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5950,Personentunnel Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5953,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
5954,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
5954,zu Bstg Gl 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
5954,zu Bstg Gl 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
5955,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ELEVATOR
5955,von EG zu 1.UG,DB Station&Service,INACTIVE,under construction,ESCALATOR
5955,Zwischenebene - Michaelisstr,DB Station&Service,INACTIVE,under construction,ESCALATOR
5955,von 1.UG zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
5955,von 1.UG zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
5955,von 1.UG zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
5955,von 1.UG zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
5955,Zwischenebene - Neuer Wall,DB Station&Service,INACTIVE,under construction,ESCALATOR
597,BSTG. 1 - GL.101/113,DB Station&Service,INACTIVE,under construction,ELEVATOR
597,BSTG. 2 - GL.102/105,DB Station&Service,ACTIVE,available,ELEVATOR
597,BSTG. 4 - GL.106 - PARK&RIDE,DB Station&Service,ACTIVE,available,ELEVATOR
5973,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
5987,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
5987,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5998,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
5999,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6010,"von der PU zu Gl 4, 5",DB Station&Service,ACTIVE,available,ELEVATOR
6010,"von der PU zu Gl 1, 6, 7",DB Station&Service,ACTIVE,available,ELEVATOR
6010,"von der PU zu Gl 2, 3, 8",DB Station&Service,ACTIVE,available,ELEVATOR
6010,von EG zu OG,DB Station&Service,ACTIVE,available,ELEVATOR
6026,Nord - zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
6026,Süd - zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6030,"Mittelbahnsteig, Gleis 1/2",DB Station&Service,ACTIVE,available,ELEVATOR
6037,Aufzug zum Bahnsteig,DB Station&Service,ACTIVE,available,ELEVATOR
6037,Aufzug zum Parkdeck,DB Station&Service,ACTIVE,available,ELEVATOR
6042,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6049,Gleis 1-4 - PU,DB Station&Service,ACTIVE,available,ELEVATOR
6049,Gleis 5/6 - PU,DB Station&Service,ACTIVE,available,ELEVATOR
6056,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6056,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6056,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6071,zu Gleis 101/102 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6071,von EG zu UG (Kronenpassage),DB Station&Service,ACTIVE,available,ESCALATOR
6071,von UG (Kronenpassage) zu EG,DB Station&Service,ACTIVE,available,ESCALATOR
6071,zu Gleis 101/102 (S-Bahn),DB Station&Service,INACTIVE,under construction,ELEVATOR
6071,,DB Station&Service,ACTIVE,available,ESCALATOR
6071,zur Straßenebene,DB Station&Service,ACTIVE,available,ESCALATOR
6071,zu Gleis 101/102 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6071,zu Gleis 101/102 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6071,zu Gleis 101/102 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6071,zu Gleis 101/102 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6071,zu Gleis 101/102 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6072,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6075,zum Steg P+R,DB Station&Service,INACTIVE,under construction,ELEVATOR
6075,zur Paradiesstraße,DB Station&Service,INACTIVE,under construction,ELEVATOR
6076,zu Gleis 2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6076,zu Gleis 2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ELEVATOR
6076,zu Gleis 1 (S-Bahn),DB Station&Service,INACTIVE,under construction,ELEVATOR
6076,von EG zu UG,DB Station&Service,INACTIVE,under construction,ESCALATOR
6076,von EG (Kuppel) zu UG,DB Station&Service,INACTIVE,under construction,ESCALATOR
6076,von EG (Kuppel) zu UG,DB Station&Service,INACTIVE,under construction,ESCALATOR
6076,von EG zu UG,DB Station&Service,INACTIVE,under construction,ESCALATOR
6076,zu Gleis 1 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6076,zu Gleis 2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6076,zu Gleis 1 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6077,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6077,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6077,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6077,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ELEVATOR
6077,zum Gleis 8,DB Station&Service,ACTIVE,available,ELEVATOR
6077,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ESCALATOR
6077,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ESCALATOR
6078,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6078,zum Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
6079,v. Gleis 1/2(S-Bahn) z. Pass.,DB Station&Service,INACTIVE,under construction,ELEVATOR
6079,von EG zu EG,DB Station&Service,UNKNOWN,monitoring disrupted,ESCALATOR
6079,von Passage zur Straßenebene,DB Station&Service,ACTIVE,available,ESCALATOR
6079,v. Pass. zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6079,von Passage zur Straßenebene,DB Station&Service,UNKNOWN,monitoring disrupted,ESCALATOR
6079,von 1ZG zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6079,von Gleis 1/2 (S-Bahn) zu 1ZG,DB Station&Service,INACTIVE,under construction,ESCALATOR
6079,von Passage zur Straße,DB Station&Service,ACTIVE,available,ELEVATOR
6081,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6081,zu Gleis 5/6,DB Station&Service,ACTIVE,available,ELEVATOR
6082,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6083,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ELEVATOR
6083,von UG zu Gleis 1/2,DB Station&Service,ACTIVE,available,ESCALATOR
6083,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6083,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6083,von EG zu UG,DB Station&Service,INACTIVE,under construction,ESCALATOR
6083,von EG zu UG,DB Station&Service,ACTIVE,available,ESCALATOR
6083,von EG zu UG,DB Station&Service,ACTIVE,available,ESCALATOR
6083,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6083,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6085,von EG zu UG,DB Station&Service,UNKNOWN,monitoring disrupted,ESCALATOR
6085,von EG zu UG,DB Station&Service,ACTIVE,available,ESCALATOR
6085,v. Gleis 1/2 z. Fußgängerpass.,DB Station&Service,INACTIVE,under construction,ELEVATOR
6085,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6085,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6085,von Straßenebene zur Passage,DB Station&Service,ACTIVE,available,ESCALATOR
6085,von Passage zur Straßenebene,DB Station&Service,ACTIVE,available,ESCALATOR
6085,von EG zu UG,DB Station&Service,ACTIVE,available,ESCALATOR
6085,von EG zu UG,DB Station&Service,ACTIVE,available,ESCALATOR
6085,von EG zu UG,DB Station&Service,ACTIVE,available,ESCALATOR
6085,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6085,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6085,von EG zu UG,DB Station&Service,ACTIVE,available,ESCALATOR
6085,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6085,zu Gleis 1/2 (S-Bahn),DB Station&Service,INACTIVE,under construction,ESCALATOR
6086,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6087,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6087,"zum Bahnsteig 3, Gleise 4 u.6",DB Station&Service,ACTIVE,available,ELEVATOR
6087,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ESCALATOR
609,Aufzug Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6090,vom Bstg. 11 zur Unterführung,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
6090,Gl.12 - zum Steg,DB Station&Service,ACTIVE,available,ESCALATOR
6090,Von d. Unterführung zu Gl. 12,DB Station&Service,ACTIVE,available,ESCALATOR
6090,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6099,zum Gleis,DB Station&Service,ACTIVE,available,ELEVATOR
6099,zum Gleis,DB Station&Service,ACTIVE,available,ELEVATOR
6107,zum Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6107,am Hausbahnsteig,DB Station&Service,ACTIVE,available,ELEVATOR
6111,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
6111,zu Gleis 1,DB Station&Service,INACTIVE,under construction,ELEVATOR
6112,Aufzug Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6122,Banhsteig an Gleis 2,DB Station&Service,INACTIVE,under construction,ELEVATOR
6122,Banhsteig an Gleis 1,DB Station&Service,INACTIVE,under construction,ELEVATOR
6123,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6127,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6127,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6128,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6128,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
613,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
613,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6137,von Vorplatz zum Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
6137,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
614,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
614,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6154,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
619,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6191,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6191,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6197,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6215,v.PU z. Bahnsteig Gl.1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6217,zu Gleis 3/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
622,UG ; EG/PU,DB Station&Service,ACTIVE,available,ELEVATOR
622,zu Gleis 8,DB Station&Service,ACTIVE,available,ELEVATOR
622,zu Gleis 1/2 Abschnitt B/C,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
622,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
622,UG ; GL 5+6,DB Station&Service,ACTIVE,available,ELEVATOR
622,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ESCALATOR
6220,zum Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6220,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6231,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6231,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
6240,zu Gleis 3/4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6242,zu Gleis 1,DB Station&Service,INACTIVE,not available,ELEVATOR
6242,zu Gleis 2/4,DB Station&Service,ACTIVE,available,ELEVATOR
625,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
625,zu Gleis 3,DB Station&Service,ACTIVE,available,ELEVATOR
6251,zu Gleis 1/3 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6251,zu Gleis 2/4 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6252,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ELEVATOR
6252,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6252,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6252,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6264,zu Gleis 10/11 Abschnitt C/D,DB Station&Service,ACTIVE,available,ELEVATOR
6264,zu Gleis 12/13 Abschnitt C/D,DB Station&Service,ACTIVE,available,ELEVATOR
6273,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
6273,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6273,zu Gleis 5/6,DB Station&Service,ACTIVE,available,ELEVATOR
6279,zu Gleis 1/13,DB Station&Service,ACTIVE,available,ELEVATOR
6279,zu Gleis 2/3/9/12,DB Station&Service,ACTIVE,available,ELEVATOR
6288,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6288,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6292,zum Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6292,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6292,zum Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6294,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6294,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6295,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6295,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
631,zu Gleis 2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
631,zu Gleis 1 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
631,von EG zu Brücke,DB Station&Service,ACTIVE,available,ELEVATOR
6310,zu Gleis 101 Abschnit C,DB Station&Service,ACTIVE,available,ELEVATOR
6310,zu Gleis 303/304,DB Station&Service,ACTIVE,available,ELEVATOR
6310,zu Gleis 302 Abschnitt D,DB Station&Service,ACTIVE,available,ELEVATOR
6310,zu Gleis 102/103 Abschnitt C,DB Station&Service,ACTIVE,available,ELEVATOR
6310,zu Gleis 101,DB Station&Service,UNKNOWN,monitoring not available,ELEVATOR
6323,BAHNSTEIG 2/3 SÜD,DB Station&Service,ACTIVE,available,ELEVATOR
6323,BAHNSTEIG 4/6 SÜD,DB Station&Service,ACTIVE,available,ELEVATOR
6323,BAHNSTEIG GL. 7/8 SÜD,DB Station&Service,ACTIVE,available,ELEVATOR
6323,GLEIS 1/25 SÜD,DB Station&Service,ACTIVE,available,ELEVATOR
6335,zur Personenunterführung,DB Station&Service,ACTIVE,available,ELEVATOR
6335,zu Gleis 2/4,DB Station&Service,ACTIVE,available,ELEVATOR
6340,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ESCALATOR
6346,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6346,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ESCALATOR
636,zu Gleis 7/8,DB Station&Service,ACTIVE,available,ELEVATOR
636,zu Gleis 5/6,DB Station&Service,ACTIVE,available,ELEVATOR
636,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
636,zu Gleis 9/10,DB Station&Service,ACTIVE,available,ELEVATOR
6366,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
6366,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6393,zu  Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6393,zu  Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6399,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6399,Südeingang zu Gleis 1/2,Eisbrecher_Schindler,ACTIVE,available,ESCALATOR
6403,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
6406,Aufzug Kreisbahnstr.,DB Station&Service,ACTIVE,available,ELEVATOR
6406,Aufzug Bus/Vorplatz,DB Station&Service,ACTIVE,available,ELEVATOR
6406,Aufzug zu Bahnsteig 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6408,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6408,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6408,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6412,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6412,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6415,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
6415,zu Gleis 5/6,DB Station&Service,ACTIVE,available,ELEVATOR
6415,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
6418,"zum Bstg. 2, Gleis 2/3/5",DB Station&Service,ACTIVE,available,ELEVATOR
6418,zum Gleis 1,DB Station&Service,INACTIVE,not available,ELEVATOR
6423,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6423,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6423,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
6424,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6445,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6445,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6457,Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6457,Gleis 5/6,DB Station&Service,ACTIVE,available,ELEVATOR
6457,Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
6460,zu Gleis 2/3,DB Station&Service,INACTIVE,under construction,ELEVATOR
6464,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6464,zu Bahnhofs Vorplatz,DB Station&Service,ACTIVE,available,ELEVATOR
6464,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6471,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
6471,zu Gleis 6/7,DB Station&Service,ACTIVE,available,ELEVATOR
6471,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6471,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ESCALATOR
6472,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6515,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6529,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6529,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
6530,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6530,von Gleis 1/2 (S-Bahn) aufw.,Eisbrecher_KONE,INACTIVE,not available,ESCALATOR
6531,zu Gleis 2,DB Station&Service,ACTIVE,available,ELEVATOR
6531,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6533,zu Gleis 5/6,DB Station&Service,ACTIVE,available,ELEVATOR
6533,zu Gleis 7/8,DB Station&Service,INACTIVE,not available,ELEVATOR
6533,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
6537,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
6537,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6538,PU - Teterower Str.,DB Station&Service,ACTIVE,available,ELEVATOR
6550,Bstg. 3/4 zu EG Ausgang,DB Station&Service,ACTIVE,available,ELEVATOR
6550,Bstg. 1/2 zu EG Ausgang,DB Station&Service,ACTIVE,available,ELEVATOR
6550,Bstg. 3/4 zu EG Ausgang,DB Station&Service,ACTIVE,available,ESCALATOR
6550,Bstg. 1/2 zu EG Ausgang,DB Station&Service,ACTIVE,available,ESCALATOR
6568,zu Gleis 1/2,DB Station&Service,UNKNOWN,monitoring disrupted,ELEVATOR
6578,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6597,Nicht Reisendenrelevant,DB Station&Service,ACTIVE,available,ELEVATOR
660,von EG zu Brücke,DB Station&Service,ACTIVE,available,ELEVATOR
660,zu Gleis 1/2 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6606,zum Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6606,zu Gleis 1,DB Station&Service,INACTIVE,not available,ELEVATOR
6606,zum Gleis 5/7,DB Station&Service,ACTIVE,available,ELEVATOR
6608,zu Gleis 1/2,DB Station&Service,INACTIVE,under construction,ELEVATOR
6608,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
661,zu Gleis 4/6 (S-Bahn),DB Station&Service,ACTIVE,available,ELEVATOR
6612,,DB Station&Service,ACTIVE,available,ELEVATOR
6612,,DB Station&Service,ACTIVE,available,ELEVATOR
6616,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6616,zu Gleis 4/5,DB Station&Service,ACTIVE,available,ELEVATOR
6616,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6617,zu Gleis 1/2,DB Station&Service,INACTIVE,not available,ELEVATOR
6617,zum Gleis,DB Station&Service,ACTIVE,available,ELEVATOR
6617,zum Gleis,DB Station&Service,ACTIVE,available,ELEVATOR
6622,zu Gleis 1,DB Station&Service,ACTIVE,available,ELEVATOR
6622,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6622,zu Gleis 4,DB Station&Service,ACTIVE,available,ELEVATOR
6633,zu Bstg. 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
6633,zu Bstg. 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6657,Aufzug zum Bahnsteig,DB Station&Service,INACTIVE,under construction,ELEVATOR
6671,zu Gleis 2/3,DB Station&Service,ACTIVE,available,ELEVATOR
6678,von EG zu Tunnel,DB Station&Service,ACTIVE,available,ELEVATOR
6678,zu Gleis 3/4,DB Station&Service,ACTIVE,available,ELEVATOR
6678,zu Gleis 1/2,DB Station&Service,ACTIVE,available,ELEVATOR
6681,zu Gleis 3,DB Station&Service,ACTIVE,available,ELEVATOR
6681,zu Gleis 2/4,DB Station&Service,ACTIVE,available,ELEVATOR
6683,Personenaufzug Vosslohstrasse,DB Station&Service,ACTIVE,available,ELEVATOR
